asin,title,description,price,brand,rank,main_cat,sub-category,product_image
B00KC977OQ,YAZILIND Rimous Cute Dragonfly Striking Big Ring Adjustable Women,,6.44,YAZILIND,12863770,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/415UiNMHq9L.jpg
B00KCL8TVE,Jack Daniel's Adult Male Old No.7 Brand Logo Tank Top | L | Black/White,5.6 ounces (View shipping rates and policies,19.32,Jack Daniels,2475360,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/411twaCqJoL.jpg
B00KCTN826,Cleo Matilda Underwire Bandeau Bikini Top CW0083 (38E| Orange),9.9 ounces (View shipping rates and policies,59,,8575087,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41Z78FYLZGL.jpg
B00KDMPUSM,Dorfman Pacific Ladies Scala Braided Straw Visors|One Size|Purple,,15.99,Dorfman Pacific,8955616,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51hIdi2dxaL.jpg
B00KE1PXTI,Prom Wedding Backless Strapless Invisible Self-Adhesive Reusable Push up Bra Black A Cup,,14.49,SHINES,13425672,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41Yc5CXvvSL.jpg
B00KE1PV36,Prom Wedding Backless Strapless Invisible Self-Adhesive Reusable Push up Bra Nude C Cup,,14.49,SHINES,9177488,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41Yc5CXvvSL.jpg
B00KE5SE3G,Fanmis PVD Case Pilot Power Reserve Chronometer Sandy Gray Leather Strap Watch 094,,125,Fanmis,12755252,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41RcsZWxbPL.jpg
B00KG4VJ64,Sexy Panty Underwear Buttock Padded Butt Pop Enhancer Shaper Black L,,25.02,nj365,12409613,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51LOC3-2zkL.jpg
B00KGLZK9Y,YAZILIND Jewelry Vintage Bronze Cute Owl Chain Pendant Adjustable Necklace Women Gift,1.44 ounces (View shipping rates and policies,6.06,YAZILIND,8523669,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41qNtkp%2BEQL.jpg
B00KGSYG06,Sport Tek Women's Breathable PosiCharge Jersey Light Pink / White XX-Large,,14.08,Sport-Tek,7940766,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41DBFEFm5lL.jpg
B00KGSYD5Y,Sport Tek Women's Breathable PosiCharge Jersey Light Pink / White Medium,4.8 ounces (View shipping rates and policies,11.97,Sport-Tek,6386298,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41DBFEFm5lL.jpg
B00KGSZNJE,Sport Tek Women's Breathable PosiCharge Jersey White / Black XX-Large,4.8 ounces (View shipping rates and policies,14.08,Sport-Tek,9734932,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41DBFEFm5lL.jpg
B00KGSZL4G,Sport Tek Women's Breathable PosiCharge Jersey White / Black Medium,4.8 ounces (View shipping rates and policies,12.81,Sport-Tek,9018333,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41DBFEFm5lL.jpg
B00KHG7ZMS,Blazin Roxx Girls' Sequin Camo Bootie Slippers Hot Pink Large US,13.6 ounces (View shipping rates and policies,27,Blazin Roxx,6892331,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/61mBbe89UIL.jpg
B00KHG8HFM,Blazin Roxx Girls' Sequin Camo Bootie Slippers Hot Pink X-Small US,1.1 pounds (View shipping rates and policies,27,Blazin Roxx,9241365,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/61mBbe89UIL.jpg
B00KIU7G9U,Panama Hat With Color Band - Brown OSFM,,14.06,,6429402,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51xbh16mQxL.jpg
B00KIUC5XC,Vintage Washed Cotton Twill Frayed Bill Cap - Charcoal Black OSFM,3.2 ounces (View shipping rates and policies,11.59,Otto Caps,1342931,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41yVnSONk4L.jpg
B00KIUCRLC,Vintage Washed Cotton Twill Frayed Bill Cap - Khaki Black OSFM,8.8 ounces (View shipping rates and policies,8.36,Otto Caps,2763273,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/417liHTmGgL.jpg
B00KIUCUO6,Vintage Washed Cotton Twill Frayed Bill Cap - Khaki Green OSFM,8.8 ounces (View shipping rates and policies,13.82,Otto Caps,1606181,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41o7kooMJhL.jpg
B00KIUBPC4,Golf Style Mesh Back Ball Cap - Hot Pink OSFM,,8.46,Otto Caps,9820001,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51uCwXm3kNL.jpg
B00KIUCKP0,Vintage Washed Cotton Twill Frayed Bill Cap - Grey Black OSFM,0.32 ounces (View shipping rates and policies,12.7,Otto Caps,1707615,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41bfjd14RZL.jpg
B00KIUBXYY,Golf Style Mesh Back Ball Cap - Navy OSFM,,8.45,Otto Caps,9233310,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51BN0ikbENL.jpg
B00KJ4J7UQ,Baguette Cz Fashion Engagement Band .925 Sterling Silver Ring Sizes 4-11,,16.99,,5618724,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41ImIwoJ5iL.jpg
B00KJ4GUD8,Pave Cz Antique Style Fashion Engagement Band .925 Sterling Silver Ring Sizes 4-12,,14.99,,4182709,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51iNr7%2BDSAL.jpg
B00KJ653QG,Pretty Sexy Peek a Boo Lace Knitted Boot Cuff Cuffs Liner Topper Legwarmer Black,3.2 ounces (View shipping rates and policies,4.95,SK Hat shop,2079280,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41vVTcBj8mL.jpg
B00KJ65ZX2,Pretty Sexy Peek a Boo Lace Knitted Boot Cuff Cuffs Liner Topper Legwarmer Gray,3.2 ounces (View shipping rates and policies,4.95,SK Hat shop,2451717,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/410ewE7ttiL.jpg
B00KKKZYX8,Janecrafts Women's New Shining Sequin Bronzing Printing Dresses (M| Black),,14.07,Janecrafts,8837198,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/31gWVEero3L.jpg
B00KLEEKRY,Extra Wide Sock Co. Mens Cotton Wide Comfort Fit Quarter Socks (Pack of 3)| White,9.6 ounces (View shipping rates and policies,23.05,Extra Wide Sock Co.,3172040,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/31-bvTwyRXL.jpg
B00KLYV6VM,GuTe Classic Golden Black Mens Skeleton Mechanical Hand-wind Wrist Watch,2.4 ounces (View shipping rates and policies,47.19,GuTe Trade,2820857,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51yc4Yk0QeL.jpg
B00KLZNGX2,GuTe Skeleton Hollow-out Mechanical Wristwatch Auto self-wind Gold-tone with Brown Strap Luminous,0.32 ounces (View shipping rates and policies,54.29,GuTe Trade,4613867,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51YN9nZqiKL.jpg
B00KMDXENU,Authentic Disney Textured Classic Mickey Mouse Plus Size (Xxx-large) 54/56,,19.1,,2974971,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41fuxEqV7RL.jpg
B00KMFQ5FC,"Women's Fashion Flat Shoelaces Classic Black 45"" Inches",0.32 ounces (View shipping rates and policies,1.48,Shoes19,1961284,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51LuzfCslXL.jpg
B00KMFPX28,"Women's Fashion Flat Shoelaces Classic Black 27"" Inches",0.32 ounces (View shipping rates and policies,1.99,Shoes19,2070033,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51LuzfCslXL.jpg
B00KMFQJTE,"Women's Fashion Flat Shoelaces Light Brown 45"" Inches",0.32 ounces (View shipping rates and policies,1.99,Shoes19,2263290,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51LuzfCslXL.jpg
B00KMFQQJC,"Women's Fashion Flat Shoelaces Navy Blue 45"" Inches",1.5 pounds (View shipping rates and policies,1.48,Shoes19,3541365,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51LuzfCslXL.jpg
B00KMFR02Y,"Women's Fashion Flat Shoelaces Sky Blue 45"" Inches",1.5 pounds (View shipping rates and policies,1.48,Shoes19,3758979,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51LuzfCslXL.jpg
B00KMFR4WK,"Women's Fashion Flat Shoelaces Taupe 27"" Inches",0.32 ounces (View shipping rates and policies,1.49,Shoes19,3649970,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51LuzfCslXL.jpg
B00KMFQZ5W,"Women's Fashion Flat Shoelaces Royal Blue 45"" Inches",0.32 ounces (View shipping rates and policies,1.48,Shoes19,3607757,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51LuzfCslXL.jpg
B00KMFSCEY,"Women's Fashion Flat Shoelaces Smokey Purple 36"" Inches",0.32 ounces (View shipping rates and policies,1.48,Shoes19,2369049,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51LuzfCslXL.jpg
B00KMFPU0I,"Women's Fashion Flat Shoelaces Beige 27"" Inches",0.32 ounces (View shipping rates and policies,1.48,Shoes19,2708329,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51LuzfCslXL.jpg
B00KMFRU3I,"Women's Fashion Flat Shoelaces Lavender 36"" Inches",0.32 ounces (View shipping rates and policies,1.49,Shoes19,4391163,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51LuzfCslXL.jpg
B00KMFPSIW,"Women's Fashion Flat Shoelaces Baby Blue 27"" Inches",0.32 ounces (View shipping rates and policies,1.49,Shoes19,4138708,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51cmUsnSQHL.jpg
B00KMFRXQM,"Women's Fashion Flat Shoelaces Light Pink 36"" Inches",0.32 ounces (View shipping rates and policies,1.49,Shoes19,4589436,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51LuzfCslXL.jpg
B00KMQNSCY,Jade Onlines fashion Antique Retro Vintage Feel Blue Ruby Rhinestone Moon Pendant Long Chain Necklace Suitable for Female Sweater,0.32 ounces (View shipping rates and policies,4.45,,1541886,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41hoB%2BskkqL.jpg
B00KNTP8M8,NIUBILITY Ori-0651 Brand Adventure Multi-Function 4-Movt Black Leather Watch for Male,4.2 ounces (View shipping rates and policies,49.29,OULM,15103706,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51mjJZQ9t3L.jpg
B00KO4PHBE,Vintage Sunglasses in Assorted Neon Colors #25 (Hot Pink),,9.99,moda,2861015,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41BNI6%2BUaQL.jpg
B00KO6PI3Y,The Fault In Our Stars Okay Always Cloud Necklace,0.32 ounces (View shipping rates and policies,12.95,The Fault in our Stars,2199503,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/31e%2BNw9HS3L.jpg
B00KO7A72A,Nike Rosherun Print Grey Youths Trainers 6Y US,1.3 pounds (View shipping rates and policies,72.99,,,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41XDfvyTqnL.jpg
B00KO7A7N4,Nike Rosherun Print Grey Youths Trainers 6.5Y US,1.3 pounds (View shipping rates and policies,64.35,,,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41XDfvyTqnL.jpg
B00KPDBHSQ,Authentic Disney Minnie Mouse Peeking Girls Baseball Hat Cap (Hot Pink),8 ounces (View shipping rates and policies,14.87,,5654301,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41uklI7KczL.jpg
B00KPFMYLI,VISKEY Young Girls wireless embroidery cotton bra sport bra Yoga jogging bra White 34A,,4.99,VISKEY,8346988,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/412%2BKO7GVnL.jpg
B00KPV0Z2W,Undercover Men's Cotton Sleeveless Vests 5X-Large Mixed Blues,1.32 pounds (View shipping rates and policies,20.27,Undercover,9602453,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/21WZFAFJM9L.jpg
B00KPWNH4O,Star Wars Death Star Black Watch,0.32 ounces (View shipping rates and policies,44.95,Accutime,1419282,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/5158LXUYUlL.jpg
B00KQ0KQT4,Light Grey Thick Slouchy Knit Oversized Beanie Cap Hat,,10.99,Gravity Threads,1615708,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/61ElYh00i1L.jpg
B00KQ3UTNE,Lysse Womens Seamless Tank| S/M,0.32 ounces (View shipping rates and policies,41.99,Lyss,4345768,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/31vB11W%2BJBL.jpg
B00KREP1HQ,Chunky Oval Turquoise Tibet Silver Pendant Torque Necklace Earrings Choker Set,1.92 ounces (View shipping rates and policies,7.79,EIGA,263429,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41HLawbS8zL.jpg
B00KRP2QSM,Nike Kaishi (GS) Black/Pink Kids Girls Shoes Size 7Y,1.35 pounds (View shipping rates and policies,40,,3615608,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41AmtpCPHSL.jpg
B00KS7QNR4,43mm Fanmis White Dial Sea Gull Blue Number Men Women Automatic Watch Deployment Buckle Brown Leather,,98,Fanmis international,23321481,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41tQF1P39sL.jpg
B00KSQGJOW,Locs - White OG Gangsta Square Hardcore Locs Sunglasses (8105-WHT/8107-S.BLK),2.4 ounces (View shipping rates and policies,8.95,Locs,2228932,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/31YIodZJ6FL.jpg
B00KSSTICU,Montana West Rhinestone Sunglasses (Camo/Pistols-Green),,21.99,CLB Collection,14732224,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51zHCZ32VoL.jpg
B00KSZSTP0,Tibet Silver Blue Turquoise Butterfly Beaded Cuff Rigid Rhinestone Bracelet,,5.25,Qiyun,1265305,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41FzB0SMHaL.jpg
B00KTFUYQQ,OTTO Air Mesh Polyester Cap,,12.5,OTTO,337499,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/4138ToMpd9L.jpg
B00KTFVAPA,Toyo Straw and Mesh Back Trucker Cap - Khaki Black OSFM,3.2 ounces (View shipping rates and policies,13.37,Otto Caps,2589335,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51icx8t-r4L.jpg
B00KTG4Y1G,Spandex Dreadlock Skull Cap - Thin OSFM,3.04 ounces (View shipping rates and policies,4.99,Broadway,2427987,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41lrrg7crLL.jpg
B00KTG4WOU,Black Thick Spandex Dreadlock Skull Cap - Thick,2.08 ounces (View shipping rates and policies,4.99,Broadway,1173013,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41m6N4Nt9fL.jpg
B00KTG4L2S,Youth Solid Straw Fedora - Natural OSFM,1.6 ounces (View shipping rates and policies,16.95,MinLee/Star/Vivian,4836734,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41OYxEASiPL.jpg
B00KTG5MM6,Stretchable Deluxe Fitted Cap - Black S-M,4 ounces (View shipping rates and policies,13.18,Otto Caps,1305379,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/31VfbAaYgjL.jpg
B00KTXH290,MSP Yellow Chiffon Ruffle Sleeve Large Hem Maxi Long Boho Beach Dress (M),,24.57,MrSleeper Clothing,9691270,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/414wRU1a1aL.jpg
B00KTXH2A4,MSP Yellow Chiffon Ruffle Sleeve Large Hem Maxi Long Boho Beach Dress (S),,20.39,MrSleeper Clothing,8632248,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/414wRU1a1aL.jpg
B00KUJ5DZS,Alex and Ani Sour Apple Sparkler Beaded Bangle in Rafaelian Gold| A13EB75RG,0.32 ounces (View shipping rates and policies,48,Alex and Ani,6266933,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41SQPyNMJkL.jpg
B00KV7HTPG,Fashion Women's Wedding Bridal 2 Row Clear Rhinestone Bangle Bracelet,0.64 ounces (View shipping rates and policies,2.69,,7122151,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41L2NIGfTKL.jpg
B00KV97NUA,Jerzees 9.5 oz. Super Sweats 50/50 Sweatpants>3XL BIRCH 4850P,1.05 pounds (View shipping rates and policies,27.81,Jerzees,13948025,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41%2BJOQOfCLL.jpg
B00KVBOZM2,9pcs Random Color Handmade Braided Thread Friendship Hippie Bracelets Wrist Ankle Bracelet,,2.29,,1777666,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/61OfYwmQvtL.jpg
B00KWFBPLG,Patagonia Torrentshell Jacket - Women's Mayan Yellow| L,11.2 ounces (View shipping rates and policies,137.94,Patagonia,8199346,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/51HejoxLtAL.jpg
B00KWMZFVU,Open Cuff Fashion Bracelet - Brass w/ Silver or Gold Plate - 100% Non-allergenic (Gold),1.6 ounces (View shipping rates and policies,26.95,Zad Jewelry,3502185,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41GbDd4r0EL.jpg
B00KX8QTEK,Supernatural Arm Party Bracelets 4PK,0.8 ounces (View shipping rates and policies,29.95,,1668309,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41cvs1E%2BTbL.jpg
B00KXFM06E,Black Metallic Silver Lightning Bolt Crystal Eyed Skull Necklace Metal Pendant,,14.99,,7341909,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41v%2BzHJrpuL.jpg
B00KXHJ6WS,Kayden K Skinny Jeans Men's Denim Pants (28Wx30L| Indigo Timber),14.4 ounces (View shipping rates and policies,23.5,Kayden K,11928110,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41RZHTJlghL.jpg
B00KXIN8SU,The North Face Men's Better Than Naked Jacket,1 pounds (View shipping rates and policies,89.29,The North Face,517808,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41B828lYpwL.jpg
B00KXR7ZYY,ETANG Women's Off Shoulder Long Sleeve Fitted Dress Black XL,10.6 ounces (View shipping rates and policies,7.5,ETANG,1998259,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41QjWq3mdQL.jpg
B00KXSIMJA,Women's Full Metal Mirror Waist Belt Metallic Belt with Chain (2cm| Golden),,6.79,Broadfashion,1829206,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/419xk5T1LUL.jpg
B00KXSIMFO,Women's Full Metal Mirror Waist Belt Metallic Belt with Chain (2cm| Silver),,8.29,Broadfashion,2133458,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/419xk5T1LUL.jpg
B00KYALAG4,Dynomighty Sprinkles Mighty Case Slim| Original Tyvek® - Water/Tear Resistant,1.6 ounces (View shipping rates and policies,7.7,Dynomighty,1184008,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41K6audx-zL.jpg
B00KYIG4HG,Forever Womens Plain Spring Coil Summer Stretch Maxi Dress,5.3 ounces (View shipping rates and policies,7.5,Forever,10121295,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/21fO4Ox9gsL.jpg
B00KYIG5CK,Forever Womens Plain Spring Coil Summer Stretch Maxi Dress,5.3 ounces (View shipping rates and policies,7.5,Forever,13253118,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/31gJc354StL.jpg
B00KYQWQCK,Undercover Men's Cotton Y Fronts 6 Pack 4X-Large Blues,1.28 pounds (View shipping rates and policies,23.62,Undercover,4083136,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/21WZFAFJM9L.jpg
B00KYY1Q8C,Catacomb Stack Skull Cross Necklace with Red Stone Eyes,3.04 ounces (View shipping rates and policies,12.99,,8572539,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41a6Rx9b9AL.jpg
B00KZEVPD2,EVBEA Charm Bracelet Fashion Gold Tone Beaded Layered Bracelets for Women Vintage Tassel Bracelet,1.6 ounces (View shipping rates and policies,7.9,SUM,5963213,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/511LmbNwLZL.jpg
B00KZO8IB4,"EvesErose(TM) Silver ""Koala Bear"" Bead Charm Fits Pandora & Similar Bracelets",,15.99,EvesErose,10516351,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/515r0cHo0dL.jpg
B00KZOPJ8O,"EvesErose(TM) Silver ""Converse Sneakers"" Bead Sterling Charm Fits Pandora & Similar Bracelets",,19.99,EvesErose,1495505,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/515r0cHo0dL.jpg
B00L2FDUYA,Slouchy Beanie Slouch Skull Hat Ski Hat Snowboard Hat Ribbed Beanie|OS|Dark Grey,0.32 ounces (View shipping rates and policies,9.99,Love Inspired,1833089,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/515l3ChTVPL.jpg
B00L2TK4E0,Under Armour Girls' Grade School Micro G Pulse II Fade 6.5 CHAOS,1.65 pounds (View shipping rates and policies,64.99,,8313926,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41jkGX2OsnL.jpg
B00L38Y1QM,Carraig Donn 100% Irish Merino Wool White Snood with buttons,,58.21,The Irish Store - Irish Gifts from Ireland,10859239,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/5177aFBg%2BVL.jpg
B00L3J23NE,Woman Navy Blue Plain Short Sleeve T-Shirt Round V-Neck Cotton Spandex,3.2 ounces (View shipping rates and policies,8.99,Clothes Effect,2969945,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41NWYqV1z6L.jpg
B00L3J298I,Woman Navy Blue Plain Short Sleeve T-Shirt Round V-Neck Cotton Spandex,3.2 ounces (View shipping rates and policies,6.99,Clothes Effect,2829495,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41NWYqV1z6L.jpg
B00L3J26FO,Woman Navy Blue Plain Short Sleeve T-Shirt Round V-Neck Cotton Spandex,3.2 ounces (View shipping rates and policies,6.99,Clothes Effect,2693308,Amazon Fashion,,https://images-na.ssl-images-amazon.com/images/I/41NWYqV1z6L.jpg
